lat,lon,id,distance,altitude,hr,cadence,time,rawTime
56.426769,12.866556,3092741860,13283.8,15.4,171,88,2020-02-12 07:34:30+00:00,4471
56.426734,12.866214,3092741860,13305.3,15.4,172,87,2020-02-12 07:34:37+00:00,4478
56.426703,12.865872,3092741860,13326.7,15.4,170,86,2020-02-12 07:34:44+00:00,4485
56.426715,12.865512,3092741860,13349.0,15.4,169,85,2020-02-12 07:34:51+00:00,4492
56.426774,12.865157,3092741860,13371.8,15.4,169,87,2020-02-12 07:34:58+00:00,4499
56.426826,12.864922,3092741860,13387.5,15.2,172,87,2020-02-12 07:35:03+00:00,4504
56.426909,12.864589,3092741860,13410.0,14.6,171,87,2020-02-12 07:35:10+00:00,4511
56.426979,12.864349,3092741860,13426.8,14.0,168,87,2020-02-12 07:35:15+00:00,4516
56.427051,12.864035,3092741860,13447.7,13.6,167,87,2020-02-12 07:35:21+00:00,4522
56.427074,12.863776,3092741860,13463.9,13.9,170,89,2020-02-12 07:35:26+00:00,4527
56.427088,12.863452,3092741860,13484.0,14.1,172,88,2020-02-12 07:35:33+00:00,4534
56.427099,12.863109,3092741860,13505.2,14.3,173,87,2020-02-12 07:35:40+00:00,4541
56.427095,12.862752,3092741860,13527.3,14.1,171,87,2020-02-12 07:35:47+00:00,4548
56.427095,12.862426,3092741860,13547.4,14.1,170,87,2020-02-12 07:35:53+00:00,4554
56.427084,12.862056,3092741860,13570.3,14.7,168,86,2020-02-12 07:36:00+00:00,4561
56.427077,12.861704,3092741860,13592.0,15.1,168,86,2020-02-12 07:36:07+00:00,4568
56.427064,12.86135,3092741860,13613.9,15.2,166,87,2020-02-12 07:36:14+00:00,4575
56.427041,12.861104,3092741860,13629.2,15.2,163,87,2020-02-12 07:36:19+00:00,4580
56.427043,12.860758,3092741860,13650.7,14.9,162,87,2020-02-12 07:36:26+00:00,4587
56.427049,12.860566,3092741860,13662.5,14.5,165,87,2020-02-12 07:36:30+00:00,4591
56.427054,12.860216,3092741860,13684.0,13.2,166,87,2020-02-12 07:36:38+00:00,4599
56.427034,12.859882,3092741860,13704.8,13.1,168,88,2020-02-12 07:36:45+00:00,4606
56.427011,12.859642,3092741860,13719.9,13.2,164,87,2020-02-12 07:36:50+00:00,4611
56.426994,12.859294,3092741860,13741.4,13.4,162,88,2020-02-12 07:36:57+00:00,4618
56.426974,12.858965,3092741860,13761.9,13.4,162,87,2020-02-12 07:37:04+00:00,4625
56.426978,12.858631,3092741860,13782.5,13.4,164,87,2020-02-12 07:37:11+00:00,4632
56.426954,12.858374,3092741860,13798.6,13.4,167,87,2020-02-12 07:37:16+00:00,4637
56.426949,12.858007,3092741860,13821.2,13.5,167,88,2020-02-12 07:37:23+00:00,4644
56.426956,12.857639,3092741860,13843.7,13.5,168,88,2020-02-12 07:37:30+00:00,4651
56.426946,12.857291,3092741860,13865.2,13.5,168,87,2020-02-12 07:37:37+00:00,4658
56.426938,12.856941,3092741860,13886.8,13.5,167,88,2020-02-12 07:37:44+00:00,4665
56.426937,12.85678,3092741860,13896.7,13.5,170,88,2020-02-12 07:37:47+00:00,4668
56.426907,12.856439,3092741860,13918.1,14.0,171,88,2020-02-12 07:37:54+00:00,4675
56.426893,12.856101,3092741860,13938.9,14.0,169,87,2020-02-12 07:38:01+00:00,4682
56.426887,12.855755,3092741860,13960.2,13.6,171,89,2020-02-12 07:38:08+00:00,4689
56.426873,12.8554,3092741860,13982.2,13.5,171,89,2020-02-12 07:38:15+00:00,4696
56.426873,12.855299,3092741860,13988.4,13.5,168,89,2020-02-12 07:38:17+00:00,4698
56.426885,12.854973,3092741860,14008.5,13.4,165,88,2020-02-12 07:38:23+00:00,4704
56.426892,12.854713,3092741860,14024.5,13.3,162,88,2020-02-12 07:38:28+00:00,4709
56.426916,12.854363,3092741860,14046.3,12.9,162,88,2020-02-12 07:38:35+00:00,4716
56.426926,12.854011,3092741860,14068.0,12.5,162,88,2020-02-12 07:38:42+00:00,4723
56.426924,12.853708,3092741860,14086.8,12.5,165,87,2020-02-12 07:38:48+00:00,4729
56.426955,12.853333,3092741860,14110.1,12.4,167,88,2020-02-12 07:38:55+00:00,4736
56.426969,12.853117,3092741860,14123.5,12.4,170,88,2020-02-12 07:38:59+00:00,4740
56.426987,12.852846,3092741860,14140.4,12.4,173,88,2020-02-12 07:39:04+00:00,4745
56.427011,12.85248,3092741860,14163.1,12.4,171,89,2020-02-12 07:39:11+00:00,4752
56.426998,12.852119,3092741860,14185.5,12.4,171,87,2020-02-12 07:39:18+00:00,4759
56.427002,12.851757,3092741860,14207.8,12.4,172,88,2020-02-12 07:39:25+00:00,4766
56.427022,12.851394,3092741860,14230.3,12.4,173,87,2020-02-12 07:39:32+00:00,4773
56.427036,12.851185,3092741860,14243.3,12.4,170,87,2020-02-12 07:39:36+00:00,4777
56.427064,12.850828,3092741860,14265.5,12.3,170,88,2020-02-12 07:39:43+00:00,4784
56.427095,12.850456,3092741860,14288.8,12.3,172,87,2020-02-12 07:39:50+00:00,4791
56.427123,12.850105,3092741860,14310.6,12.3,172,87,2020-02-12 07:39:57+00:00,4798
56.427155,12.849741,3092741860,14333.4,12.4,172,89,2020-02-12 07:40:04+00:00,4805
56.427193,12.849392,3092741860,14355.4,12.6,170,88,2020-02-12 07:40:11+00:00,4812
56.427213,12.849067,3092741860,14375.6,12.7,170,88,2020-02-12 07:40:18+00:00,4819
56.427241,12.848749,3092741860,14395.5,12.8,167,87,2020-02-12 07:40:24+00:00,4825
56.42725,12.84842,3092741860,14415.8,13.3,163,86,2020-02-12 07:40:30+00:00,4831
56.42728,12.848063,3092741860,14438.1,13.5,161,86,2020-02-12 07:40:37+00:00,4838
56.427335,12.847744,3092741860,14458.7,13.4,161,88,2020-02-12 07:40:43+00:00,4844
56.427389,12.847447,3092741860,14478.0,13.5,164,88,2020-02-12 07:40:49+00:00,4850
56.42741,12.847305,3092741860,14487.0,13.5,164,87,2020-02-12 07:40:52+00:00,4853
56.427485,12.846967,3092741860,14509.5,13.5,164,87,2020-02-12 07:40:59+00:00,4860
56.427624,12.846724,3092741860,14531.4,13.5,165,88,2020-02-12 07:41:06+00:00,4867
56.427801,12.846535,3092741860,14554.4,13.5,165,87,2020-02-12 07:41:13+00:00,4874
56.427997,12.846467,3092741860,14577.7,13.4,167,84,2020-02-12 07:41:20+00:00,4881
56.428173,12.846604,3092741860,14599.1,12.2,166,86,2020-02-12 07:41:26+00:00,4887
56.42837,12.846648,3092741860,14621.1,11.7,167,85,2020-02-12 07:41:32+00:00,4893
56.428562,12.846557,3092741860,14643.6,11.7,165,86,2020-02-12 07:41:39+00:00,4900
56.428734,12.846381,3092741860,14665.6,11.2,166,88,2020-02-12 07:41:45+00:00,4906
56.428908,12.846194,3092741860,14688.2,10.0,166,86,2020-02-12 07:41:51+00:00,4912
56.429076,12.846011,3092741860,14710.0,9.4,165,87,2020-02-12 07:41:57+00:00,4918
56.429252,12.845834,3092741860,14732.5,9.0,165,86,2020-02-12 07:42:03+00:00,4924
56.429414,12.845681,3092741860,14752.8,8.7,166,87,2020-02-12 07:42:08+00:00,4929
56.429607,12.845523,3092741860,14776.4,8.1,164,86,2020-02-12 07:42:14+00:00,4935
56.429775,12.845379,3092741860,14797.2,7.7,162,86,2020-02-12 07:42:19+00:00,4940
56.429964,12.845242,3092741860,14819.8,7.1,163,87,2020-02-12 07:42:25+00:00,4946
56.430085,12.845166,3092741860,14834.1,6.8,166,87,2020-02-12 07:42:29+00:00,4950
56.43028,12.845053,3092741860,14856.9,6.6,167,86,2020-02-12 07:42:35+00:00,4956
56.430478,12.844941,3092741860,14880.0,6.6,166,85,2020-02-12 07:42:41+00:00,4962
56.430668,12.844846,3092741860,14901.9,6.3,164,85,2020-02-12 07:42:47+00:00,4968
56.430699,12.844828,3092741860,14905.6,6.2,163,85,2020-02-12 07:42:48+00:00,4969
56.430898,12.844718,3092741860,14928.8,5.8,162,85,2020-02-12 07:42:54+00:00,4975
56.4311,12.844648,3092741860,14951.7,5.6,164,86,2020-02-12 07:43:00+00:00,4981
56.431278,12.844595,3092741860,14971.8,5.5,163,87,2020-02-12 07:43:05+00:00,4986
56.431484,12.844486,3092741860,14995.8,5.3,164,87,2020-02-12 07:43:11+00:00,4992
56.431662,12.844294,3092741860,15018.9,5.2,164,86,2020-02-12 07:43:17+00:00,4998
56.431802,12.844042,3092741860,15040.9,5.3,162,86,2020-02-12 07:43:23+00:00,5004
56.431922,12.843751,3092741860,15063.3,5.5,161,88,2020-02-12 07:43:29+00:00,5010
56.432037,12.843472,3092741860,15084.8,5.5,164,88,2020-02-12 07:43:35+00:00,5016
56.432154,12.843192,3092741860,15106.5,5.5,165,88,2020-02-12 07:43:41+00:00,5022
56.432261,12.842914,3092741860,15127.3,5.4,164,88,2020-02-12 07:43:47+00:00,5028
56.43237,12.842628,3092741860,15148.8,5.4,163,88,2020-02-12 07:43:53+00:00,5034
56.4325,12.842373,3092741860,15170.2,5.4,163,88,2020-02-12 07:43:59+00:00,5040
56.432652,12.842163,3092741860,15191.5,5.4,165,87,2020-02-12 07:44:05+00:00,5046
56.43282,12.841991,3092741860,15213.1,5.5,167,88,2020-02-12 07:44:11+00:00,5052
56.432984,12.841838,3092741860,15233.8,5.9,165,88,2020-02-12 07:44:17+00:00,5058
56.433172,12.841661,3092741860,15257.4,6.6,164,88,2020-02-12 07:44:24+00:00,5065
56.433324,12.841466,3092741860,15278.1,7.3,164,87,2020-02-12 07:44:30+00:00,5071
56.433486,12.841275,3092741860,15299.7,8.1,165,88,2020-02-12 07:44:36+00:00,5077
56.433661,12.841162,3092741860,15320.4,8.0,165,88,2020-02-12 07:44:41+00:00,5082
56.433852,12.841075,3092741860,15342.3,7.6,167,87,2020-02-12 07:44:47+00:00,5088
56.434032,12.840951,3092741860,15363.8,7.1,165,88,2020-02-12 07:44:53+00:00,5094
56.434208,12.840836,3092741860,15384.8,6.6,168,88,2020-02-12 07:44:59+00:00,5100
56.434386,12.840768,3092741860,15405.0,6.1,167,88,2020-02-12 07:45:05+00:00,5106
56.434571,12.840702,3092741860,15426.0,5.4,166,87,2020-02-12 07:45:12+00:00,5113
56.434768,12.840659,3092741860,15448.0,4.7,168,87,2020-02-12 07:45:19+00:00,5120
56.434856,12.840548,3092741860,15460.4,4.1,167,87,2020-02-12 07:45:23+00:00,5124
56.434814,12.840182,3092741860,15483.6,5.0,166,87,2020-02-12 07:45:30+00:00,5131
56.434751,12.83987,3092741860,15504.1,5.7,166,88,2020-02-12 07:45:36+00:00,5137
56.434689,12.839551,3092741860,15524.9,7.0,165,87,2020-02-12 07:45:42+00:00,5143
56.434641,12.839241,3092741860,15545.0,8.7,166,86,2020-02-12 07:45:48+00:00,5149
56.434679,12.838985,3092741860,15561.4,9.4,165,82,2020-02-12 07:45:53+00:00,5154
